0.618343,10.0324,0.0797127,6.86
-2.39138,10.0085,0.179798,6.87
-5.39393,9.95456,0.279343,6.88
-8.3803,9.87076,0.378051,6.89
-11.3415,9.75734,0.475624,6.9
-14.2687,9.61465,0.571771,6.91
-17.1531,9.44312,0.666202,6.92
-19.9861,9.24326,0.758635,6.93
-22.759,9.01567,0.848791,6.94
-25.4637,8.76103,0.936402,6.95
-28.092,8.48011,1.0212,6.96
-30.6361,8.17375,1.10294,6.97
-33.0882,7.84287,1.18137,6.98
-35.4411,7.48846,1.25625,6.99
-37.6876,7.11158,1.32737,7
-39.8211,6.71337,1.3945,7.01
-41.8351,6.29502,1.45745,7.02
-43.7236,5.85779,1.51603,7.03
-45.4809,5.40298,1.57006,7.04
-47.1018,4.93196,1.61938,7.05
-48.5814,4.44614,1.66384,7.06
-49.9153,3.94699,1.70331,7.07
-51.0994,3.436,1.73767,7.08
-52.1302,2.9147,1.76682,7.09
-53.0046,2.38465,1.79067,7.1
-53.72,1.84745,1.80914,7.11
-54.2742,1.30471,1.82219,7.12
-54.6656,0.758053,1.82977,7.13
-54.893,0.209123,1.83186,7.14
-54.9558,-0.340435,1.82845,7.15
-54.8536,-0.888971,1.81956,7.16
-54.5869,-1.43484,1.80522,7.17
-54.1565,-1.97641,1.78545,7.18
-53.5636,-2.51204,1.76033,7.19
-52.81,-3.04014,1.72993,7.2
-51.8979,-3.55912,1.69434,7.21
-50.8302,-4.06742,1.65366,7.22
-49.6099,-4.56352,1.60803,7.23
-48.2409,-5.04593,1.55757,7.24
-46.7271,-5.5132,1.50244,7.25
-45.0732,-5.96393,1.4428,7.26
-43.284,-6.39677,1.37883,7.27
-41.3649,-6.81042,1.31073,7.28
-39.3218,-7.20364,1.23869,7.29
-37.1607,-7.57525,1.16294,7.3
-34.8881,-7.92413,1.0837,7.31
-32.5109,-8.24924,1.0012,7.32
-30.0361,-8.5496,0.915709,7.33
-27.4713,-8.82431,0.827466,7.34
-24.824,-9.07255,0.73674,7.35
-22.1022,-9.29357,0.643804,7.36
-19.3141,-9.48671,0.548937,7.37
-16.4681,-9.6514,0.452423,7.38
-13.5727,-9.78712,0.354552,7.39
-10.6366,-9.89349,0.255617,7.4
-7.66851,-9.97017,0.155915,7.41
-4.67746,-10.0169,0.0557458,7.42
-1.67237,-10.0337,-0.0445909,7.43
1.33773,-10.0203,-0.144794,7.44
4.34382,-9.97686,-0.244562,7.45
7.33687,-9.90349,-0.343597,7.46
10.3079,-9.80041,-0.441601,7.47
13.248,-9.66793,-0.538281,7.48
16.1484,-9.50644,-0.633345,7.49
19.0004,-9.31644,-0.726509,7.5
21.7953,-9.09849,-0.817494,7.51
24.5248,-8.85324,-0.906027,7.52
27.1808,-8.58143,-0.991841,7.53
29.7552,-8.28388,-1.07468,7.54
32.2404,-7.96148,-1.15429,7.55
34.6288,-7.61519,-1.23045,7.56
36.9134,-7.24605,-1.30291,7.57
39.0872,-6.85518,-1.37146,7.58
41.1438,-6.44374,-1.4359,7.59
43.0769,-6.01297,-1.49603,7.6
44.8808,-5.56417,-1.55167,7.61
46.55,-5.09867,-1.60265,7.62
48.0796,-4.61787,-1.64883,7.63
49.465,-4.12322,-1.69007,7.64
50.702,-3.6162,-1.72623,7.65
51.7868,-3.09833,-1.75721,7.66
52.7163,-2.57117,-1.78292,7.67
53.4877,-2.03629,-1.80329,7.68
54.0986,-1.49531,-1.81824,7.69
54.5471,-0.949835,-1.82774,7.7
54.8321,-0.401514,-1.83175,7.71
54.9526,0.148011,-1.83027,7.72
54.9081,0.697093,-1.8233,7.73
54.699,1.24408,-1.81086,7.74
54.3258,1.78734,-1.79299,7.75
53.7896,2.32524,-1.76973,7.76
53.092,2.85616,-1.74117,7.77
52.2352,3.37851,-1.70739,7.78
51.2216,3.89072,-1.66848,7.79
50.0544,4.39127,-1.62457,7.8
48.737,4.87864,-1.57578,7.81
47.2734,5.35137,-1.52227,7.82
45.668,5.80805,-1.46419,7.83
43.9256,6.24731,-1.40171,7.84
42.0514,6.66782,-1.33504,7.85
40.0511,7.06833,-1.26435,7.86
37.9306,7.44764,-1.18988,7.87
35.6963,7.8046,-1.11183,7.88
33.3549,8.13815,-1.03045,7.89
30.9134,8.44729,-0.945975,7.9
28.3793,8.73108,-0.858665,7.91
25.7599,8.98868,-0.768778,7.92
23.0633,9.21931,-0.676585,7.93
20.2975,9.42229,-0.582362,7.94
17.4709,9.597,-0.486392,7.95
14.5918,9.74291,-0.388963,7.96
11.6689,9.8596,-0.290367,7.97
8.711,9.94671,-0.1909,7.98
5.72699,10.004,-0.0908597,7.99
2.72579,10.0312,0.00945269,8
-0.283581,10.0284,0.109737,8.01
-3.2921,9.99548,0.209692,8.02
-6.29075,9.93258,0.309017,8.03
-9.27052,9.83987,0.407416,8.04
-12.2225,9.71765,0.504592,8.05
-15.1378,9.56627,0.600255,8.06
-18.0077,9.38619,0.694117,8.07
-20.8235,9.17796,0.785897,8.08
-23.5769,8.94219,0.875318,8.09
-26.2596,8.67959,0.962114,8.1
-28.8634,8.39096,1.04602,8.11
-31.3807,8.07715,1.1268,8.12
-33.8039,7.73911,1.20419,8.13
-36.1256,7.37786,1.27797,8.14
-38.339,6.99447,1.34791,8.15
-40.4373,6.59009,1.41381,8.16
-42.4143,6.16595,1.47547,8.17
-44.2641,5.72331,1.5327,8.18
-45.9811,5.2635,1.58534,8.19
-47.5601,4.7879,1.63322,8.2
-48.9965,4.29793,1.6762,8.21
-50.2859,3.79507,1.71415,8.22
-51.4244,3.28083,1.74696,8.23
-52.4087,2.75674,1.77452,8.24
-53.2357,2.22438,1.79677,8.25
-53.903,1.68535,1.81362,8.26
-54.4086,1.14127,1.82503,8.27
-54.751,0.593758,1.83097,8.28
-54.9291,0.044467,1.83142,8.29
-54.9425,-0.504958,1.82637,8.3
-54.791,-1.05287,1.81584,8.31
-54.4751,-1.59762,1.79986,8.32
-53.9958,-2.13758,1.77849,8.33
-53.3546,-2.67112,1.75177,8.34
-52.5532,-3.19665,1.71981,8.35
-51.5942,-3.7126,1.68268,8.36
-50.4804,-4.2174,1.64051,8.37
-49.2152,-4.70955,1.59341,8.38
-47.8024,-5.18758,1.54154,8.39
-46.2461,-5.65004,1.48504,8.4
-44.5511,-6.09555,1.42408,8.41
-42.7224,-6.52277,1.35885,8.42
-40.7656,-6.93043,1.28955,8.43
-38.6864,-7.31729,1.21638,8.44
-36.4913,-7.6822,1.13955,8.45
-34.1866,-8.02407,1.05931,8.46
-31.7794,-8.34186,0.975894,8.47
-29.2768,-8.63463,0.889548,8.48
-26.6864,-8.9015,0.800533,8.49
-24.016,-9.14166,0.709116,8.5
-21.2735,-9.35439,0.615572,8.51
-18.4672,-9.53906,0.520181,8.52
-15.6054,-9.69512,0.42323,8.53
-12.6969,-9.82209,0.325009,8.54
-9.75028,-9.91959,0.225813,8.55
-6.7744,-9.98733,0.12594,8.56
-3.7782,-10.0251,0.025689,8.57
-0.77067,-10.0328,-0.0746392,8.58
2.23918,-10.0104,-0.174744,8.59
5.24231,-9.95801,-0.274324,8.6
8.22971,-9.87571,-0.373081,8.61
11.1924,-9.76379,-0.470719,8.62
14.1216,-9.62257,-0.566944,8.63
17.0083,-9.45249,-0.661469,8.64
19.8441,-9.25405,-0.75401,8.65
22.6203,-9.02784,-0.844288,8.66
25.3286,-8.77456,-0.932034,8.67
27.961,-8.49495,-1.01698,8.68
30.5095,-8.18985,-1.09888,8.69
32.9664,-7.86019,-1.17748,8.7
35.3245,-7.50694,-1.25255,8.71
37.5766,-7.13118,-1.32386,8.72
39.7159,-6.73402,-1.3912,8.73
41.7361,-6.31666,-1.45437,8.74
43.6311,-5.88034,-1.51317,8.75
45.3952,-5.42639,-1.56744,8.76
47.0232,-4.95616,-1.617,8.77
48.51,-4.47106,-1.66171,8.78
49.8513,-3.97255,-1.70144,8.79
51.0431,-3.46212,-1.73606,8.8
52.0817,-2.9413,-1.76547,8.81
52.9641,-2.41166,-1.78959,8.82
53.6876,-1.87478,-1.80834,8.83
54.2501,-1.33228,-1.82166,8.84
54.6497,-0.785784,-1.82952,8.85
54.8855,-0.236929,-1.83188,8.86
54.9565,0.312637,-1.82876,8.87
54.8628,0.861264,-1.82015,8.88
54.6044,1.40731,-1.80607,8.89
54.1822,1.94913,-1.78658,8.9
53.5974,2.4851,-1.76173,8.91
52.8519,3.01362,-1.73159,8.92
51.9478,3.5331,-1.69626,8.93
50.8879,4.04198,-1.65584,8.94
49.6753,4.53873,-1.61046,8.95
48.3137,5.02187,-1.56024,8.96
46.8071,5.48994,-1.50534,8.97
45.1601,5.94154,-1.44592,8.98
43.3777,6.37532,-1.38217,8.99
41.4651,6.78997,-1.31427,9
39.4281,7.18425,-1.24243,9.01
37.2728,7.55698,-1.16686,9.02
35.0057,7.90704,-1.08779,9.03
32.6336,8.23337,-1.00545,9.04
30.1636,8.53501,-0.920103,9.05
27.6031,8.81104,-0.831993,9.06
24.9598,9.06064,-0.741386,9.07
22.2416,9.28305,-0.648556,9.08
19.4567,9.47762,-0.55378,9.09
16.6134,9.64375,-0.457342,9.1
13.7203,9.78096,-0.359533,9.11
10.786,9.88882,-0.260644,9.12
7.81933,9.96701,-0.160974,9.13
4.82923,10.0153,-0.0608212,9.14
1.82464,10.0335,0.0395143,9.15
-1.18543,10.0217,0.139731,9.16
-4.19194,9.97978,0.239529,9.17
-7.18587,9.90792,0.338608,9.18
-10.1582,9.80633,0.436671,9.19
-13.1001,9.67533,0.533425,9.2
-16.0027,9.51531,0.628578,9.21
-18.8573,9.32673,0.721845,9.22
-21.6554,9.11018,0.812947,9.23
-24.3884,8.86629,0.90161,9.24
-27.0483,8.59581,0.987568,9.25
-29.627,8.29954,1.07056,9.26
-32.1169,7.97837,1.15035,9.27
-34.5104,7.63327,1.22668,9.28
-36.8004,7.26526,1.29933,9.29
-38.98,6.87546,1.36809,9.3
-41.0426,6.46504,1.43274,9.31
-42.9821,6.03522,1.49309,9.32
-44.7927,5.58729,1.54896,9.33
-46.4689,5.1226,1.60019,9.34
-48.0057,4.64254,1.64661,9.35
-49.3984,4.14856,1.6881,9.36
-50.643,3.64213,1.72452,9.37
-51.7356,3.12477,1.75577,9.38
-52.6731,2.59804,1.78175,9.39
-53.4525,2.06352,1.80238,9.4
-54.0715,1.5228,1.81761,9.41
-54.5284,0.97752,1.82739,9.42
-54.8216,0.429304,1.83168,9.43
-54.9504,-0.120201,1.83048,9.44
-54.9144,-0.669344,1.82379,9.45
-54.7136,-1.21648,1.81162,9.46
-54.3486,-1.75997,1.79402,9.47
-53.8206,-2.29817,1.77104,9.48
-53.1312,-2.82948,1.74274,9.49
-52.2823,-3.35231,1.70922,9.5
-51.2766,-3.86507,1.67057,9.51
-50.1171,-4.36624,1.62691,9.52
-48.8072,-4.85432,1.57836,9.53
-47.3509,-5.32783,1.52509,9.54
-45.7526,-5.78535,1.46723,9.55
-44.017,-6.22552,1.40498,9.56
-42.1493,-6.64701,1.33851,9.57
-40.1552,-7.04857,1.26802,9.58
-38.0407,-7.42897,1.19373,9.59
-35.812,-7.78709,1.11586,9.6
-33.4758,-8.12185,1.03464,9.61
-31.0393,-8.43224,0.95032,9.62
-28.5096,-8.71734,0.863147,9.63
-25.8944,-8.97628,0.773384,9.64
-23.2015,-9.2083,0.681301,9.65
-20.439,-9.41269,0.587174,9.66
-17.6152,-9.58884,0.491286,9.67
-14.7386,-9.73623,0.393923,9.68
-11.8177,-9.8544,0.295379,9.69
-8.86138,-9.94302,0.195949,9.7
-5.87847,-10.0018,0.0959311,9.71
-2.87793,-10.0306,-0.00437476,9.72
0.131243,-10.0293,-0.104667,9.73
3.14002,-9.99787,-0.204646,9.74
6.13938,-9.93648,-0.304011,9.75
9.12033,-9.84527,-0.402464,9.76
12.0739,-9.72453,-0.499709,9.77
14.9913,-9.57462,-0.595455,9.78
17.8637,-9.39598,-0.689415,9.79
20.6825,-9.18916,-0.781307,9.8
23.4392,-8.95477,-0.870854,9.81
26.1256,-8.69351,-0.957789,9.82
28.7337,-8.40617,-1.04185,9.83
31.2555,-8.09362,-1.12279,9.84
33.6836,-7.75678,-1.20036,9.85
36.0107,-7.39668,-1.27432,9.86
38.2297,-7.01438,-1.34447,9.87
40.334,-6.61104,-1.41058,9.88
42.3173,-6.18787,-1.47245,9.89
44.1736,-5.74613,-1.52992,9.9
45.8975,-5.28716,-1.58279,9.91
47.4836,-4.81232,-1.63091,9.92
48.9273,-4.32305,-1.67414,9.93
50.2242,-3.8208,-1.71235,9.94
51.3705,-3.3071,-1.74542,9.95
52.3626,-2.78347,-1.77326,9.96
53.1977,-2.2515,-1.79577,9.97
53.8731,-1.71277,-1.8129,9.98
54.3869,-1.1689,-1.82459,9.99
